precursor mass,RTMean,Adduct,Compound_Name,Compound_Source,Data_Collector,DefaultGroups,G1,G2,G3,G4,G5,G6,GNPSLibraryURL,GNPSLinkout_Cluster,GNPSLinkout_Network,INCHI,Instrument,Ion_Source,IonMode,Library_Class,MassDiff,MQScore,MZErrorPPM,name,number of spectra,parent mass,PI,RTConsensus,selected,shared name,SharedPeaks,Smiles,SpectrumID,sum(precursor intensity),tags,charge,cluster index,componentindex,UniqueFileSources
301.082,89.36295652,,,,,"G1,G2,G3,G4,G5,G6",6,5,3,3,3,3,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=1201&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,1201,23,301.082,,0,FALSE,1201,,,,6205720,,0,1201,-1,Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
196.96,64.86538462,,,,,"G1,G2,G3,G4,G5,G6",4,1,3,2,2,1,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=230&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,230,13,196.96,,0,FALSE,230,,,,1.63E+07,,0,230,-1,Foston_In_4-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
411.199,571.5285,,,,,G2,0,2,0,0,0,0,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=1897&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,1897,2,411.199,,0,FALSE,1897,,,,368054,,0,1897,-1,Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
186.221,432.6467333,,,,,"G1,G2,G3,G4,G5",5,3,3,3,1,0,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=153&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,153,15,186.221,,0,FALSE,153,,,,5833930,,0,153,-1,Foston_In_4-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
727.329,291.5936667,,,,,G1,3,0,0,0,0,0,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=2389&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,2389,3,1453.66,,0,FALSE,2389,,,,791034,,0,2389,-1,Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
158.003,292.3533959,,,,,"G1,G2,G3,G4,G5,G6",28,33,18,18,15,13,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=76&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,76,125,158.003,,0,FALSE,76,,,,1.20E+08,,0,76,36,Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
245.078,458.2825,,,,,"G2,G3",0,1,1,0,0,0,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=614&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,614,2,245.078,,0,FALSE,614,,,,537369,,0,614,-1,Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
352.306,617.1878571,,,,,"G1,G2",4,3,0,0,0,0,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=1566&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,1566,7,352.306,,0,FALSE,1566,,,,1595000,,0,1566,-1,Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
257.135,369.2523478,,,,,"G1,G2,G3,G4,G5,G6",6,6,2,3,3,3,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=720&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,720,23,257.135,,0,FALSE,720,,,,4148930,,0,720,-1,Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
468.389,660.60275,,,,,"G1,G2,G3,G4,G5,G6",6,6,3,3,3,3,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=2155&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,2155,24,468.389,,0,FALSE,2155,,,,4294920,,0,2155,-1,Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
509.636,508.7667,,,,,"G2,G3,G6",0,6,1,0,0,3,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=2203&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,2203,10,1018.27,,0,FALSE,2203,,,,2025830,,0,2203,-1,Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
294.206,612.9705417,,,,,"G1,G2,G3,G4,G5,G6",6,6,3,3,3,3,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=1114&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,1114,24,294.206,,0,FALSE,1114,,,,1.28E+07,,0,1114,-1,Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
759.416,668.4656098,,,,,"G1,G2,G3,G4,G5,G6",12,9,6,4,5,5,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=2419&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,2419,41,1517.83,,0,FALSE,2419,,,,1.65E+07,,0,2419,-1,Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
339.141,442.281375,,,,,"G1,G2,G3,G4,G5,G6",6,6,3,3,3,3,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=1508&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,1508,24,339.141,,0,FALSE,1508,,,,5422030,,0,1508,22,Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
228.232,657.37335,,,,,"G1,G2,G3,G4,G5,G6",6,6,1,2,2,3,,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=ca37b09df5b349a1b8c3e7b740eb5a5e&view=cluster_details&protein=429&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=ca37b09df5b349a1b8c3e7b740eb5a5e&show=true,,,,,,,,,429,20,228.232,,0,FALSE,429,,,,1.36E+07,,0,429,-1,Foston_In_4-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-G_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-E_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-I_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-B_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-A_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-J_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-F_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_4-K_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-C_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-H_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-D_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML|Foston_In_1-L_Met_LC_RP_Pos_25May22_Fiji_HGold_3902.mzML
